train_loss,train_acc,val_loss,val_acc,train_time,val_time,epoch_time
1.369006520715253,0.4820457018498368,0.8294119040171305,0.5978260869565217,7.3236448764801025,2.076024055480957,9.401852130889893
0.7616194563693014,0.6300326441784548,0.6105143688619137,0.7038043478260869,4.783577919006348,0.8389430046081543,5.62279486656189
0.600061531724601,0.7247007616974973,0.7294469152887663,0.6847826086956522,4.780714988708496,0.796471118927002,5.577456951141357
0.46389071129519366,0.8030467899891186,0.5905021751920382,0.7418478260869565,4.786579847335815,0.8162181377410889,5.603050947189331
0.3742014182538822,0.85310119695321,0.6773849365611871,0.7309782608695652,4.757404088973999,0.819746732711792,5.577614784240723
0.2674234286592952,0.9009793253536452,0.890416756272316,0.7146739130434783,4.814943075180054,0.826495885848999,5.641694068908691
0.2681475391547228,0.9042437431991295,1.374240939815839,0.5516304347826086,4.818334102630615,0.8336801528930664,5.6522722244262695
0.17665864874062867,0.9466811751904244,1.1393768079578876,0.6983695652173914,4.989309072494507,0.8417248725891113,5.831366062164307
0.11536102098059552,0.9673558215451578,1.1956511984268825,0.6847826086956522,4.956102132797241,0.8334729671478271,5.789856910705566
0.07293445670752433,0.985854189336235,0.9200376396377882,0.7635869565217391,4.955017328262329,0.8510088920593262,5.80629301071167
0.052594340470587385,0.9836779107725789,0.943215632190307,0.7608695652173914,4.988200902938843,0.8244130611419678,5.812875032424927
0.02280691871419549,0.9967355821545157,1.0827386000504096,0.7554347826086957,4.889923810958862,0.8568429946899414,5.74702787399292
0.021081362650247997,0.9945593035908596,1.1392905072619517,0.7418478260869565,4.957011938095093,0.8124759197235107,5.769928932189941
0.014541508059884453,0.9978237214363439,1.009901766354839,0.7934782608695652,4.9628541469573975,0.8477439880371094,5.811082124710083
0.009434080865346538,0.9978237214363439,1.0941729936748743,0.7771739130434783,4.954437017440796,0.8255739212036133,5.78047776222229
0.010652053236142444,0.9978237214363439,1.0883624876538913,0.7554347826086957,4.912450790405273,0.8675229549407959,5.780276775360107
0.006505751725414704,1.0,1.058260881031553,0.7608695652173914,4.963277101516724,0.8333299160003662,5.796877145767212
0.00493004008653927,1.0,1.0616534675161045,0.7635869565217391,5.006884813308716,0.8395111560821533,5.846704959869385
0.005470153524395849,1.0,1.0913882640500863,0.7608695652173914,4.981188058853149,0.8371319770812988,5.8185858726501465
0.006276684281303836,0.998911860718172,1.1128824235250552,0.7581521739130435,4.9169511795043945,0.8415019512176514,5.7589430809021
0.00333600143093118,1.0,1.0982029003401597,0.7663043478260869,4.997308969497681,0.8463129997253418,5.844105958938599
0.0037333128435922593,1.0,1.1008852931360404,0.7635869565217391,4.963158130645752,0.8393337726593018,5.802781105041504
0.004231228786701304,1.0,1.1067448997249205,0.7608695652173914,5.079373121261597,0.8339319229125977,5.913597822189331
0.004707409190375294,1.0,1.108022144685189,0.7635869565217391,4.89927077293396,0.8480837345123291,5.747612237930298
0.003889704514535722,1.0,1.1043679043650627,0.7663043478260869,5.030354976654053,0.8279411792755127,5.858572959899902
