train_loss,train_acc,val_loss,val_acc,train_time,val_time,epoch_time
3.2510916819939246,0.08268446421950315,3.1470903740372766,0.1201780415430267,14.920840978622437,1.710521936416626,16.632152795791626
3.0001465075114777,0.14905450500556172,2.804193139076233,0.18397626112759644,13.120498180389404,1.5327980518341064,14.653518915176392
2.7569401038468944,0.1935483870967742,2.6268410239108775,0.21810089020771514,12.99753713607788,1.5553243160247803,14.553288221359253
2.6009190012012007,0.2139414163885799,2.4435020241626475,0.258160237388724,12.354055881500244,1.0593130588531494,13.413577795028687
2.470498414434625,0.23581757508342602,2.3461605254993882,0.28338278931750743,12.826783180236816,1.503262996673584,14.330419063568115
2.3860027726585344,0.25880608083055245,2.2478351343509764,0.30415430267062316,13.777678966522217,1.504784107208252,15.282696008682251
2.286958523755948,0.2832777159807193,2.1542348667632703,0.3456973293768546,12.631572961807251,1.5686368942260742,14.200406074523926
2.2237265596728353,0.2992213570634038,2.1067339625469472,0.3353115727002967,12.087325811386108,1.0983891487121582,13.18588399887085
2.1518519284457143,0.3103448275862069,2.017462674961534,0.3857566765578635,12.25859808921814,0.8828620910644531,13.141650915145874
2.0857966947837694,0.3185020393029292,1.963438721590264,0.36795252225519287,12.785320043563843,1.564255952835083,14.349746942520142
2.0403599463976345,0.3377827215424546,1.8821654791055724,0.3991097922848665,14.097405195236206,1.5278878211975098,15.625467777252197
1.9964936675404656,0.3418613274008157,1.8333347592242928,0.4169139465875371,12.97464895248413,0.9078960418701172,13.882951974868774
1.9243026372243668,0.3592880978865406,1.7763673399769984,0.41097922848664686,12.163049936294556,0.9654970169067383,13.128756046295166
1.8721692604426097,0.3707823507601038,1.7227884059728578,0.4465875370919881,13.672508955001831,1.4686079025268555,15.141326904296875
1.8281735037205487,0.38264738598442716,1.6732115024744079,0.4391691394658754,13.237735986709595,1.481283187866211,14.719324827194214
1.775951217617509,0.40081572117167225,1.596779881521713,0.4688427299703264,12.678439855575562,1.5245399475097656,14.203165054321289
1.7167829888812183,0.42195031516499815,1.5370025745657987,0.5118694362017804,13.242050886154175,0.9337592124938965,14.176006078720093
1.6869040001073532,0.42491657397107896,1.4893444901288941,0.5059347181008902,12.837450981140137,1.2943501472473145,14.131978034973145
1.6319683486893333,0.4367816091954023,1.4244034331898356,0.5207715133531158,12.462371826171875,1.3635849952697754,13.826169729232788
1.5511264681110721,0.46421950315165,1.4059242259624392,0.5341246290801187,12.253489255905151,0.9499011039733887,13.20359492301941
1.5414503135624722,0.47052280311457173,1.3461193123529123,0.5459940652818991,12.097525119781494,0.8636329174041748,12.961549997329712
1.471624733428278,0.4938820912124583,1.3313174871511237,0.5370919881305638,11.755304098129272,0.8134138584136963,12.56889295578003
1.458983036187979,0.5027808676307007,1.2446891194166139,0.5875370919881305,12.356559038162231,1.534965991973877,13.891729831695557
1.3979225292713684,0.5168705969595847,1.1923969152361849,0.6112759643916914,12.183218240737915,1.111833095550537,13.295249223709106
1.3672782186220382,0.5253985910270671,1.1663707106612449,0.6008902077151336,12.692861080169678,1.516625165939331,14.209672927856445
1.337165717189834,0.5350389321468298,1.1392886035664136,0.6083086053412463,12.132724285125732,0.9637570381164551,13.096708297729492
1.2550639933382972,0.5702632554690397,1.050490517948949,0.6572700296735905,12.165099143981934,0.959906816482544,13.125180959701538
1.2362175241729918,0.5754542083796811,1.0411355717237605,0.6454005934718101,12.120527029037476,0.9956328868865967,13.116331100463867
1.2111065006820407,0.5728587319243604,1.0182578120120735,0.6676557863501483,11.857852935791016,0.8071942329406738,12.665277004241943
1.1590319268802214,0.5913978494623656,0.9710110204164372,0.6780415430267063,11.923964977264404,0.8111810684204102,12.735315799713135
1.142263016404485,0.6002966258806081,0.9336850559988688,0.6899109792284867,12.237584114074707,0.9066460132598877,13.144384145736694
1.0864170101972728,0.6232851316277345,0.881110945413279,0.6913946587537092,12.575048923492432,1.5959851741790771,14.171244859695435
1.078530020615053,0.6243974786800148,0.8875455981077149,0.7032640949554896,12.552698135375977,1.5955960750579834,14.148666143417358
1.0540772755823191,0.6225435669262143,0.8529354479423789,0.7106824925816023,12.692805051803589,1.5008811950683594,14.193881034851074
1.0220510882033398,0.64293659621802,0.8192790770946548,0.712166172106825,13.156717777252197,1.4848480224609375,14.641751050949097
0.9970219085907795,0.657397107897664,0.7950885226560194,0.728486646884273,12.976826906204224,1.6931240558624268,14.670123815536499
0.9704260991875236,0.6525769373377828,0.7645424250946489,0.7359050445103857,13.330294132232666,1.5868239402770996,14.917450904846191
0.9392541089706873,0.668149796069707,0.7485906419365905,0.7507418397626113,13.288377046585083,1.5371582508087158,14.825726985931396
0.9233831213070796,0.6800148312940304,0.7418110169643579,0.7477744807121661,12.04079794883728,0.9643137454986572,13.005296230316162
0.8899365377849375,0.6941045606229144,0.7424106667208117,0.7373887240356083,12.670121908187866,1.5247139930725098,14.195194005966187
0.8741846195692141,0.6974416017797553,0.6664810210119846,0.771513353115727,12.888011932373047,1.3913531303405762,14.279553174972534
0.8755740759640755,0.7004078605858362,0.6811950418145157,0.7596439169139466,12.665782928466797,1.3721189498901367,14.03813910484314
0.8127584825958726,0.7196885428253615,0.6498278991080993,0.7818991097922848,12.455178022384644,1.6536760330200195,14.109028100967407
0.8097570154088489,0.7182054134223211,0.6237092671352763,0.7952522255192879,12.079817056655884,0.8508882522583008,12.930881977081299
0.7990575489207837,0.7360029662588061,0.6082874914241392,0.8056379821958457,12.68362307548523,1.5590379238128662,14.242866039276123
0.7679474544242995,0.7222840192806822,0.568160934850227,0.8026706231454006,12.850094079971313,1.5490739345550537,14.399330139160156
0.7657905380577731,0.7337782721542454,0.5689662866467653,0.8100890207715133,12.411935806274414,1.0286900997161865,13.440805196762085
0.741344950960938,0.7437893956247683,0.5490460236405217,0.8234421364985163,13.08794903755188,1.473491907119751,14.561687707901001
0.6968237577810795,0.7638116425658139,0.5383793569581453,0.8175074183976261,12.795248031616211,1.5495266914367676,14.344961643218994
0.7330957527696733,0.7504634779384501,0.5476038189128388,0.8100890207715133,12.763700008392334,1.4827377796173096,14.2466139793396
