train_loss,train_acc,val_loss,val_acc
2.5257212085836738,0.2899517982944012,1.7930773061864516,0.47181008902077154
1.767152786431228,0.474972191323693,1.303926925799426,0.6231454005934718
1.482942846928828,0.5498702261772339,1.0473026817335802,0.6735905044510386
1.294682472679742,0.599925843529848,0.9471447803518351,0.6973293768545994
1.1871303166510792,0.6229143492769744,0.879161217370454,0.7359050445103857
1.1089050096167614,0.6522061549870226,0.790840386818437,0.7655786350148368
1.008471317236593,0.6952169076751946,0.7725918569109019,0.7655786350148368
0.9527935158218858,0.7022617723396366,0.6251669590964036,0.814540059347181
0.8819615227010476,0.7259918427882833,0.6586864918799085,0.7893175074183977
0.8576397043404848,0.7278457545420838,0.6496252847725854,0.7967359050445104
